[2018-08-03 12:07:05,878] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139894646695680]-[process:15342] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 14:54:56,734] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140491209348864]-[process:17613] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 14:55:22,861] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140707006789376]-[process:17645] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:09:11,657] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140433999070976]-[process:18038] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:11:08,087] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140464632014592]-[process:18097] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:11:23,100] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139971451434752]-[process:18145] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:11:47,752] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139971451434752]-[process:18145] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:17:48,771] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140513103537920]-[process:18315] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:21:24,914] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140228150093568]-[process:18423] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:25:08,677] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139967578027776]-[process:18528] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:25:36,943] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140440194594560]-[process:18560] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:31:03,034] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140568383526656]-[process:18641] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 15:32:21,651] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140516364764928]-[process:18732] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:27:52,843] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139730236176128]-[process:19961] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:31:34,127] - ShowHandlers.py [Line:102] - [ERROR]-[thread:139730235913984]-[process:19962] - [(4002, 未传值或值传递错误!, None)]
[2018-08-03 16:32:10,602] - ShowHandlers.py [Line:102] - [ERROR]-[thread:140091202688768]-[process:20081] - [(4002, 未传值或值传递错误!, None)]
